,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c,AirBeam3-40915110766c
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-PM1,AirBeam3-F,AirBeam3-PM2.5,AirBeam3-PM10,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Particulate Matter,Temperature,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,µg/m³,F,µg/m³,µg/m³,%
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1394,1,2025-09-06T20:13:01.000,4.690638744,-74.082451388,1.0,67.0,2.0,2.0,55.0
1395,1,2025-09-06T20:14:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1396,1,2025-09-06T20:15:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1397,1,2025-09-06T20:16:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1398,1,2025-09-06T20:17:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1399,1,2025-09-06T20:18:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1400,1,2025-09-06T20:19:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1401,1,2025-09-06T20:20:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1402,1,2025-09-06T20:21:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1403,1,2025-09-06T20:22:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1404,1,2025-09-06T20:23:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1405,1,2025-09-06T20:24:01.000,4.690638744,-74.082451388,1.0,67.0,1.0,1.0,55.0
1406,1,2025-09-06T20:25:01.000,4.690638744,-74.082451388,3.0,67.0,3.0,3.0,55.0
1407,1,2025-09-06T20:26:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,5.0,55.0
1408,1,2025-09-06T20:27:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,55.0
1409,1,2025-09-06T20:28:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,55.0
1410,1,2025-09-06T20:29:01.000,4.690638744,-74.082451388,3.0,67.0,4.0,4.0,56.0
1411,1,2025-09-06T20:30:01.000,4.690638744,-74.082451388,3.0,67.0,3.0,3.0,55.0
1412,1,2025-09-06T20:31:01.000,4.690638744,-74.082451388,3.0,67.0,3.0,4.0,55.0
1413,1,2025-09-06T20:32:01.000,4.690638744,-74.082451388,2.0,67.0,3.0,3.0,55.0
1414,1,2025-09-06T20:33:01.000,4.690638744,-74.082451388,3.0,67.0,4.0,4.0,55.0
1415,1,2025-09-06T20:34:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,55.0
1416,1,2025-09-06T20:35:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,55.0
1417,1,2025-09-06T20:36:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,55.0
1418,1,2025-09-06T20:37:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,6.0,54.0
1419,1,2025-09-06T20:38:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,54.0
1420,1,2025-09-06T20:39:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,54.0
1421,1,2025-09-06T20:40:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,54.0
1422,1,2025-09-06T20:41:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,5.0,55.0
1423,1,2025-09-06T20:42:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,54.0
1424,1,2025-09-06T20:43:01.000,4.690638744,-74.082451388,6.0,67.0,6.0,7.0,54.0
1425,1,2025-09-06T20:44:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1426,1,2025-09-06T20:45:01.000,4.690638744,-74.082451388,6.0,68.0,6.0,6.0,54.0
1427,1,2025-09-06T20:46:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1428,1,2025-09-06T20:47:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1429,1,2025-09-06T20:48:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1430,1,2025-09-06T20:49:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1431,1,2025-09-06T20:50:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1432,1,2025-09-06T20:51:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1433,1,2025-09-06T20:52:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1434,1,2025-09-06T20:53:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1435,1,2025-09-06T20:54:01.000,4.690638744,-74.082451388,4.0,68.0,5.0,5.0,54.0
1436,1,2025-09-06T20:55:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1437,1,2025-09-06T20:56:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1438,1,2025-09-06T20:57:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,5.0,54.0
1439,1,2025-09-06T20:58:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1440,1,2025-09-06T20:59:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,5.0,54.0
1441,1,2025-09-06T21:00:01.000,4.690638744,-74.082451388,4.0,68.0,5.0,5.0,54.0
1442,1,2025-09-06T21:01:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1443,1,2025-09-06T21:02:01.000,4.690638744,-74.082451388,4.0,68.0,4.0,5.0,54.0
1444,1,2025-09-06T21:03:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1445,1,2025-09-06T21:04:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,5.0,54.0
1446,1,2025-09-06T21:05:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1447,1,2025-09-06T21:06:01.000,4.690638744,-74.082451388,4.0,68.0,4.0,5.0,54.0
1448,1,2025-09-06T21:07:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1449,1,2025-09-06T21:08:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,5.0,54.0
1450,1,2025-09-06T21:09:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1451,1,2025-09-06T21:10:01.000,4.690638744,-74.082451388,4.0,68.0,5.0,5.0,54.0
1452,1,2025-09-06T21:11:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1453,1,2025-09-06T21:12:01.000,4.690638744,-74.082451388,6.0,68.0,6.0,6.0,54.0
1454,1,2025-09-06T21:13:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1455,1,2025-09-06T21:14:01.000,4.690638744,-74.082451388,6.0,68.0,7.0,7.0,54.0
1456,1,2025-09-06T21:15:01.000,4.690638744,-74.082451388,6.0,68.0,7.0,7.0,54.0
1457,1,2025-09-06T21:16:01.000,4.690638744,-74.082451388,5.0,68.0,6.0,6.0,54.0
1458,1,2025-09-06T21:17:01.000,4.690638744,-74.082451388,6.0,68.0,7.0,7.0,54.0
1459,1,2025-09-06T21:18:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,5.0,54.0
1460,1,2025-09-06T21:19:01.000,4.690638744,-74.082451388,6.0,68.0,6.0,6.0,54.0
1461,1,2025-09-06T21:20:01.000,4.690638744,-74.082451388,6.0,68.0,6.0,6.0,54.0
1462,1,2025-09-06T21:21:01.000,4.690638744,-74.082451388,6.0,68.0,6.0,6.0,54.0
1463,1,2025-09-06T21:22:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1464,1,2025-09-06T21:23:01.000,4.690638744,-74.082451388,5.0,68.0,5.0,6.0,54.0
1465,1,2025-09-06T21:24:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,6.0,54.0
1466,1,2025-09-06T21:25:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,6.0,54.0
1467,1,2025-09-06T21:26:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,6.0,54.0
1468,1,2025-09-06T21:27:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,5.0,55.0
1469,1,2025-09-06T21:28:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,55.0
1470,1,2025-09-06T21:29:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,55.0
1471,1,2025-09-06T21:30:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,55.0
1472,1,2025-09-06T21:31:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,55.0
1473,1,2025-09-06T21:32:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,55.0
1474,1,2025-09-06T21:33:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,55.0
1475,1,2025-09-06T21:34:01.000,4.690638744,-74.082451388,4.0,67.0,5.0,5.0,55.0
1476,1,2025-09-06T21:35:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,5.0,55.0
1477,1,2025-09-06T21:36:01.000,4.690638744,-74.082451388,5.0,67.0,5.0,5.0,55.0
1478,1,2025-09-06T21:37:01.000,4.690638744,-74.082451388,4.0,67.0,4.0,4.0,56.0
1479,1,2025-09-06T21:38:01.000,4.690638744,-74.082451388,6.0,67.0,6.0,7.0,55.0
1480,1,2025-09-06T21:39:01.000,4.690638744,-74.082451388,5.0,67.0,6.0,6.0,55.0
1481,1,2025-09-06T21:40:01.000,4.690638744,-74.082451388,6.0,67.0,6.0,6.0,56.0
1482,1,2025-09-06T21:41:01.000,4.690638744,-74.082451388,6.0,67.0,7.0,7.0,56.0
1483,1,2025-09-06T21:42:01.000,4.690638744,-74.082451388,6.0,66.0,6.0,6.0,56.0
1484,1,2025-09-06T21:43:01.000,4.690638744,-74.082451388,6.0,66.0,6.0,6.0,56.0
1485,1,2025-09-06T21:44:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,56.0
1486,1,2025-09-06T21:45:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,56.0
1487,1,2025-09-06T21:46:01.000,4.690638744,-74.082451388,6.0,66.0,6.0,6.0,56.0
1488,1,2025-09-06T21:47:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,56.0
1489,1,2025-09-06T21:48:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,56.0
1490,1,2025-09-06T21:49:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1491,1,2025-09-06T21:50:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1492,1,2025-09-06T21:51:01.000,4.690638744,-74.082451388,7.0,66.0,8.0,8.0,57.0
1493,1,2025-09-06T21:52:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1494,1,2025-09-06T21:53:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1495,1,2025-09-06T21:54:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1496,1,2025-09-06T21:55:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1497,1,2025-09-06T21:56:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1498,1,2025-09-06T21:57:01.000,4.690638744,-74.082451388,7.0,66.0,8.0,8.0,57.0
1499,1,2025-09-06T21:58:01.000,4.690638744,-74.082451388,8.0,65.0,9.0,9.0,57.0
1500,1,2025-09-06T21:59:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1501,1,2025-09-06T22:00:01.000,4.690638744,-74.082451388,7.0,66.0,8.0,8.0,57.0
1502,1,2025-09-06T22:01:01.000,4.690638744,-74.082451388,6.0,66.0,7.0,7.0,57.0
1503,1,2025-09-06T22:02:01.000,4.690638744,-74.082451388,6.0,66.0,6.0,6.0,57.0
1504,1,2025-09-06T22:03:01.000,4.690638744,-74.082451388,8.0,65.0,9.0,9.0,57.0
1505,1,2025-09-06T22:04:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1506,1,2025-09-06T22:05:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,57.0
1507,1,2025-09-06T22:06:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,57.0
1508,1,2025-09-06T22:07:01.000,4.690638744,-74.082451388,8.0,65.0,9.0,9.0,57.0
1509,1,2025-09-06T22:08:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1510,1,2025-09-06T22:09:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1511,1,2025-09-06T22:10:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1512,1,2025-09-06T22:11:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,7.0,57.0
1513,1,2025-09-06T22:12:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1514,1,2025-09-06T22:13:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1515,1,2025-09-06T22:14:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1516,1,2025-09-06T22:15:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,57.0
1517,1,2025-09-06T22:16:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1518,1,2025-09-06T22:17:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,7.0,57.0
1519,1,2025-09-06T22:18:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1520,1,2025-09-06T22:19:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1521,1,2025-09-06T22:20:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1522,1,2025-09-06T22:21:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1523,1,2025-09-06T22:22:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,7.0,57.0
1524,1,2025-09-06T22:23:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1525,1,2025-09-06T22:24:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1526,1,2025-09-06T22:25:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1527,1,2025-09-06T22:26:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1528,1,2025-09-06T22:27:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1529,1,2025-09-06T22:28:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1530,1,2025-09-06T22:29:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,7.0,57.0
1531,1,2025-09-06T22:30:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,7.0,57.0
1532,1,2025-09-06T22:31:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1533,1,2025-09-06T22:32:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1534,1,2025-09-06T22:33:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,57.0
1535,1,2025-09-06T22:34:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1536,1,2025-09-06T22:35:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1537,1,2025-09-06T22:36:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1538,1,2025-09-06T22:37:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1539,1,2025-09-06T22:38:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,57.0
1540,1,2025-09-06T22:39:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1541,1,2025-09-06T22:40:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,57.0
1542,1,2025-09-06T22:41:01.000,4.690638744,-74.082451388,6.0,65.0,7.0,7.0,57.0
1543,1,2025-09-06T22:42:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,7.0,57.0
1544,1,2025-09-06T22:43:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1545,1,2025-09-06T22:44:01.000,4.690638744,-74.082451388,7.0,65.0,7.0,8.0,57.0
1546,1,2025-09-06T22:45:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,57.0
1547,1,2025-09-06T22:46:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,58.0
1548,1,2025-09-06T22:47:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,9.0,58.0
1549,1,2025-09-06T22:48:01.000,4.690638744,-74.082451388,7.0,65.0,8.0,8.0,58.0
1550,1,2025-09-06T22:49:01.000,4.690638744,-74.082451388,8.0,65.0,8.0,9.0,58.0
1551,1,2025-09-06T22:50:01.000,4.690638744,-74.082451388,8.0,65.0,9.0,9.0,58.0
1552,1,2025-09-06T22:51:01.000,4.690638744,-74.082451388,8.0,66.0,9.0,9.0,58.0
1553,1,2025-09-06T22:52:01.000,4.690638744,-74.082451388,7.0,66.0,8.0,8.0,58.0
1554,1,2025-09-06T22:53:01.000,4.690638744,-74.082451388,8.0,66.0,9.0,9.0,58.0
1555,1,2025-09-06T22:54:01.000,4.690638744,-74.082451388,8.0,66.0,8.0,9.0,58.0
1556,1,2025-09-06T22:55:01.000,4.690638744,-74.082451388,7.0,66.0,7.0,7.0,58.0
1557,1,2025-09-06T22:56:01.000,4.690638744,-74.082451388,7.0,66.0,7.0,7.0,58.0
1558,1,2025-09-06T22:57:01.000,4.690638744,-74.082451388,5.0,66.0,5.0,6.0,58.0
1559,1,2025-09-06T22:58:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,58.0
1560,1,2025-09-06T22:59:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,58.0
1561,1,2025-09-06T23:00:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,58.0
1562,1,2025-09-06T23:01:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,58.0
1563,1,2025-09-06T23:02:01.000,4.690638744,-74.082451388,5.0,66.0,5.0,5.0,59.0
1564,1,2025-09-06T23:03:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,58.0
1565,1,2025-09-06T23:04:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,59.0
1566,1,2025-09-06T23:05:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,5.0,58.0
1567,1,2025-09-06T23:06:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,58.0
1568,1,2025-09-06T23:07:01.000,4.690638744,-74.082451388,5.0,66.0,6.0,6.0,58.0
1569,1,2025-09-06T23:08:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,58.0
1570,1,2025-09-06T23:09:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,59.0
1571,1,2025-09-06T23:10:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,59.0
1572,1,2025-09-06T23:11:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,59.0
1573,1,2025-09-06T23:12:01.000,4.690638744,-74.082451388,3.0,66.0,4.0,4.0,59.0
1574,1,2025-09-06T23:13:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,59.0
1575,1,2025-09-06T23:14:01.000,4.690638744,-74.082451388,3.0,66.0,3.0,4.0,59.0
1576,1,2025-09-06T23:15:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,59.0
1577,1,2025-09-06T23:16:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,58.0
1578,1,2025-09-06T23:17:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,58.0
1579,1,2025-09-06T23:18:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,4.0,58.0
1580,1,2025-09-06T23:19:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,58.0
1581,1,2025-09-06T23:20:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,4.0,58.0
1582,1,2025-09-06T23:21:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,58.0
1583,1,2025-09-06T23:22:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,5.0,58.0
1584,1,2025-09-06T23:23:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,58.0
1585,1,2025-09-06T23:24:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,5.0,59.0
1586,1,2025-09-06T23:25:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,59.0
1587,1,2025-09-06T23:26:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,59.0
1588,1,2025-09-06T23:27:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1589,1,2025-09-06T23:28:01.000,4.690638744,-74.082451388,2.0,65.0,3.0,3.0,59.0
1590,1,2025-09-06T23:29:01.000,4.690638744,-74.082451388,2.0,65.0,2.0,3.0,59.0
1591,1,2025-09-06T23:30:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1592,1,2025-09-06T23:31:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1593,1,2025-09-06T23:32:01.000,4.690638744,-74.082451388,2.0,65.0,3.0,3.0,59.0
1594,1,2025-09-06T23:33:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1595,1,2025-09-06T23:34:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1596,1,2025-09-06T23:35:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1597,1,2025-09-06T23:36:01.000,4.690638744,-74.082451388,3.0,65.0,3.0,3.0,59.0
1598,1,2025-09-06T23:37:01.000,4.690638744,-74.082451388,2.0,65.0,3.0,3.0,59.0
1599,1,2025-09-06T23:38:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,59.0
1600,1,2025-09-06T23:39:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,5.0,60.0
1601,1,2025-09-06T23:40:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,60.0
1602,1,2025-09-06T23:41:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,60.0
1603,1,2025-09-06T23:42:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,60.0
1604,1,2025-09-06T23:43:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,61.0
1605,1,2025-09-06T23:44:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,6.0,61.0
1606,1,2025-09-06T23:45:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,61.0
1607,1,2025-09-06T23:46:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,61.0
1608,1,2025-09-06T23:47:01.000,4.690638744,-74.082451388,5.0,64.0,6.0,6.0,61.0
1609,1,2025-09-06T23:48:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,6.0,61.0
1610,1,2025-09-06T23:49:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,61.0
1611,1,2025-09-06T23:50:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,6.0,61.0
1612,1,2025-09-06T23:51:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,61.0
1613,1,2025-09-06T23:52:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,62.0
1614,1,2025-09-06T23:53:01.000,4.690638744,-74.082451388,6.0,65.0,6.0,6.0,62.0
1615,1,2025-09-06T23:54:01.000,4.690638744,-74.082451388,5.0,64.0,5.0,5.0,62.0
1616,1,2025-09-06T23:55:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,61.0
1617,1,2025-09-06T23:56:01.000,4.690638744,-74.082451388,4.0,64.0,5.0,5.0,62.0
1618,1,2025-09-06T23:57:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,61.0
1619,1,2025-09-06T23:58:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,61.0
1620,1,2025-09-06T23:59:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,61.0
1621,1,2025-09-07T00:00:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,61.0
1622,1,2025-09-07T00:01:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,61.0
1623,1,2025-09-07T00:02:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,61.0
1624,1,2025-09-07T00:03:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,61.0
1625,1,2025-09-07T00:04:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,61.0
1626,1,2025-09-07T00:05:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,61.0
1627,1,2025-09-07T00:06:01.000,4.690638744,-74.082451388,3.0,65.0,4.0,4.0,61.0
1628,1,2025-09-07T00:07:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,5.0,60.0
1629,1,2025-09-07T00:08:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,60.0
1630,1,2025-09-07T00:09:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,60.0
1631,1,2025-09-07T00:10:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,60.0
1632,1,2025-09-07T00:11:01.000,4.690638744,-74.082451388,4.0,65.0,5.0,5.0,60.0
1633,1,2025-09-07T00:12:01.000,4.690638744,-74.082451388,5.0,65.0,5.0,5.0,60.0
1634,1,2025-09-07T00:13:01.000,4.690638744,-74.082451388,5.0,65.0,6.0,6.0,60.0
1635,1,2025-09-07T00:14:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,60.0
1636,1,2025-09-07T00:15:01.000,4.690638744,-74.082451388,4.0,65.0,4.0,4.0,60.0
1637,1,2025-09-07T00:16:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,60.0
1638,1,2025-09-07T00:17:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,60.0
1639,1,2025-09-07T00:18:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,60.0
1640,1,2025-09-07T00:19:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,60.0
1641,1,2025-09-07T00:20:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,60.0
1642,1,2025-09-07T00:21:01.000,4.690638744,-74.082451388,3.0,66.0,4.0,4.0,60.0
1643,1,2025-09-07T00:22:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,60.0
1644,1,2025-09-07T00:23:01.000,4.690638744,-74.082451388,4.0,66.0,4.0,4.0,60.0
1645,1,2025-09-07T00:24:01.000,4.690638744,-74.082451388,5.0,66.0,5.0,6.0,60.0
1646,1,2025-09-07T00:25:01.000,4.690638744,-74.082451388,3.0,66.0,4.0,4.0,60.0
1647,1,2025-09-07T00:26:01.000,4.690638744,-74.082451388,4.0,66.0,5.0,5.0,60.0
1648,1,2025-09-07T00:27:01.000,4.690638744,-74.082451388,5.0,66.0,5.0,5.0,60.0
